Letter,ID,P1,P2,Cell,Sex,X,Y,Age,Animal,Synapses,Treatment,Category,Time
AD,24607007.abf,-41.37541199,-35.88224792,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,4.5
AD,24607007.abf,-36.17136002,-23.35397911,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,4.583333333
AD,24607007.abf,-66.19101715,-24.07676315,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,4.666666667
AD,24607007.abf,-44.563694,-26.25314903,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,4.75
AD,24607007.abf,-17.10590553,-28.70258522,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,4.833333333
AD,24607007.abf,-43.44739532,-23.91614342,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,4.916666667
AD,24607008.abf,-51.02057266,-22.33404922,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5
AD,24607008.abf,-32.38878632,-23.23351479,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.083333333
AD,24607008.abf,-17.1380291,-39.11068726,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.166666667
AD,24607008.abf,-24.44618607,-47.63954544,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.25
AD,24607008.abf,-33.2159729,-25.89175606,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.333333333
AD,24607008.abf,-46.59552383,-26.45392227,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.416666667
AD,24607008.abf,-15.42743874,-52.04853439,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.5
AD,24607008.abf,-39.48814011,-22.39829636,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.583333333
AD,24607008.abf,-26.52619934,-19.81233215,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.666666667
AD,24607008.abf,-29.78676224,-26.12465286,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.75
AD,24607008.abf,-30.79866028,-22.2537384,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.833333333
AD,24607008.abf,-36.77368164,-20.29418945,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,5.916666667
AD,24607008.abf,-42.37124634,-23.45034981,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6
AD,24607008.abf,-59.20410156,-25.63476563,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.083333333
AD,24607008.abf,-40.28320313,-20.14160156,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.166666667
AD,24607008.abf,-19.07348633,-37.3840332,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.25
AD,24607008.abf,-18.88074303,-42.07410431,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.333333333
AD,24607008.abf,-42.38731003,-28.34922409,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.416666667
AD,24607008.abf,-25.95600319,-31.44916725,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.5
AD,24607008.abf,-28.99169922,-31.43310547,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.583333333
AD,24607008.abf,-39.52026367,-24.26147461,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.666666667
AD,24607008.abf,-24.38193893,-24.9922905,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.75
AD,24607008.abf,-35.76981354,-21.12137604,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.833333333
AD,24607008.abf,-37.65708542,-21.78794479,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,6.916666667
AD,24607008.abf,-29.73054504,-19.96492004,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7
AD,24607008.abf,-20.00507545,-26.10859108,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.083333333
AD,24607008.abf,-37.8658905,-17.72428894,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.166666667
AD,24607008.abf,-18.17402077,-15.12226295,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.25
AD,24607008.abf,-44.35488892,-18.10977364,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.333333333
AD,24607008.abf,-41.92954636,-21.78794479,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.416666667
AD,24607008.abf,-19.4348793,-22.48663712,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.5
AD,24607008.abf,-46.45899582,-18.99317741,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.583333333
AD,24607008.abf,-31.51341438,-24.18919563,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.666666667
AD,24607008.abf,-42.1303215,-27.4818821,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.75
AD,24607008.abf,-45.79243088,-21.37836647,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.833333333
AD,24607008.abf,-22.55088425,-20.109478,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,7.916666667
AD,24607008.abf,-40.48397827,-30.71835136,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8
AD,24607008.abf,-22.18949127,-35.00687408,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.083333333
AD,24607008.abf,-46.09760666,-36.33198166,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.166666667
AD,24607008.abf,-48.33020782,-35.51282501,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.25
AD,24607008.abf,-43.34299088,-18.31857872,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.333333333
AD,24607008.abf,-42.41140366,-22.88015175,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.416666667
AD,24607008.abf,-30.51757813,-34.79003906,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.5
AD,24607008.abf,-14.05414772,-31.14399147,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.583333333
AD,24607008.abf,-26.76712799,-18.22220612,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.666666667
AD,24607008.abf,-29.70645332,-23.6029377,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.75
AD,24607008.abf,-57.56578827,-23.99645424,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.833333333
AD,24607008.abf,-50.90010834,-25.26534271,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,8.916666667
AD,24607008.abf,-44.25048828,-19.22607422,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9
AD,24607008.abf,-36.42835236,-31.54553795,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.083333333
AD,24607008.abf,-31.82662201,-26.33345795,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.166666667
AD,24607008.abf,-36.95036316,-44.88493347,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.25
AD,24607008.abf,-43.4634552,-32.47712708,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.333333333
AD,24607008.abf,-48.19367981,-48.19367981,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.416666667
AD,24607008.abf,-30.11603165,-33.77814102,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.5
AD,24607008.abf,-31.56159973,-38.88581848,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.583333333
AD,24607008.abf,-44.90099335,-41.23888397,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.666666667
AD,24607008.abf,-28.15648079,-19.61155891,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.75
AD,24607008.abf,-65.86175537,-23.74749374,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.833333333
AD,24607008.abf,-16.91316223,-30.34089661,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,9.916666667
AD,24607009.abf,-45.6237793,-37.07885742,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10
AD,24607009.abf,-35.45660782,-19.58746719,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.08333333
AD,24607009.abf,-29.49764824,-41.7046814,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.16666667
AD,24607009.abf,-34.87837982,-20.84029388,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.25
AD,24607009.abf,-26.78318977,-49.97655106,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.33333333
AD,24607009.abf,-39.96196365,-22.26177025,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.41666667
AD,24607009.abf,-33.32037735,-31.48932266,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.5
AD,24607009.abf,-30.45333099,-22.51876068,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.58333333
AD,24607009.abf,-49.56697083,-22.10115051,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.66666667
AD,24607009.abf,-36.25970078,-24.05266953,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.75
AD,24607009.abf,-39.79331589,-19.65171432,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.83333333
AD,24607009.abf,-48.73978424,-24.32572174,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,10.91666667
AD,24607009.abf,-31.9792099,-20.99288177,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11
AD,24607009.abf,-46.89266968,-22.47860527,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.08333333
AD,24607009.abf,-39.69694519,-18.3346405,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.16666667
AD,24607009.abf,-21.89234734,-18.23023796,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.25
AD,24607009.abf,-16.43933678,-25.59461021,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.33333333
AD,24607009.abf,-39.20705795,-27.0000248,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.41666667
AD,24607009.abf,-24.22935104,-21.78794479,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.5
AD,24607009.abf,-37.72133255,-17.57973099,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.58333333
AD,24607009.abf,-37.71330261,-21.84416199,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.66666667
AD,24607009.abf,-33.47296524,-23.09698868,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.75
AD,24607009.abf,-43.16630936,-22.41435814,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.83333333
AD,24607009.abf,-41.80105209,-20.4387455,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,11.91666667
AD,24607009.abf,-33.30431366,-15.6041193,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12
AD,24607009.abf,-35.23173904,-18.75224876,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.08333333
AD,24607009.abf,-38.43608475,-18.29448509,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.16666667
AD,24607009.abf,-26.47801399,-30.75047493,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.25
AD,24607009.abf,-48.41854858,-22.78378105,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.33333333
AD,24607009.abf,-32.12376785,-24.18919563,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.41666667
AD,24607009.abf,-32.30847931,-24.98425865,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.5
AD,24607009.abf,-30.14815521,-16.11006927,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.58333333
AD,24607009.abf,-38.56458282,-23.30579185,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.66666667
AD,24607009.abf,-25.31352806,-16.15825462,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.75
AD,24607009.abf,-32.13982773,-14.43963337,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.83333333
AD,24607009.abf,-53.72700119,-20.15766335,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,12.91666667
AD,24607009.abf,-36.72549438,-30.62198067,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13
AD,24607009.abf,-43.34299088,-19.53928185,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.08333333
AD,24607009.abf,-41.20676041,-21.67551231,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.16666667
AD,24607009.abf,-30.40514565,-15.14635563,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.25
AD,24607009.abf,-44.6600647,-16.58389473,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.33333333
AD,24607009.abf,-35.07112122,-18.59162903,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.41666667
AD,24607009.abf,-37.58480835,-21.10531425,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.5
AD,24607009.abf,-39.68891525,-23.20942116,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.58333333
AD,24607009.abf,-34.90247345,-16.59192467,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.66666667
AD,24607009.abf,-41.42359543,-20.06129265,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.75
AD,24607009.abf,-32.27635574,-21.29002571,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.83333333
AD,24607009.abf,-48.61128998,-29.69039154,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,13.91666667
AD,24607009.abf,-35.15946198,-16.23856354,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14
AD,24607009.abf,-43.99349976,-21.41049004,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.08333333
AD,24607009.abf,-34.39652252,-27.07230377,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.16666667
AD,24607009.abf,-38.08272552,-13.66866302,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.25
AD,24607009.abf,-46.55537033,-16.0377903,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.33333333
AD,24607009.abf,-29.27278137,-27.44172668,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.41666667
AD,24607009.abf,-47.57529831,-31.70615768,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.5
AD,24607009.abf,-34.93459702,-16.62404823,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.58333333
AD,24607009.abf,-37.43222046,-22.78378105,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.66666667
AD,24607009.abf,-32.91883087,-15.21863461,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.75
AD,24607009.abf,-42.76476288,-14.68859196,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.83333333
AD,24607009.abf,-34.91853333,-15.99763584,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,14.91666667
AD,24607010.abf,-42.30699921,-14.84117985,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15
AD,24607010.abf,-54.35341263,-14.68056107,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.08333333
AD,24607010.abf,-23.4101944,-16.69632721,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.16666667
AD,24607010.abf,-38.99825287,-31.67403412,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.25
AD,24607010.abf,-28.89532852,-20.96075821,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.33333333
AD,24607010.abf,-24.04463959,-24.04463959,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.41666667
AD,24607010.abf,-51.63895416,-16.23856354,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.5
AD,24607010.abf,-18.91286659,-17.0818119,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.58333333
AD,24607010.abf,-38.53245926,-15.33909893,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.66666667
AD,24607010.abf,-34.36439896,-16.66420364,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.75
AD,24607010.abf,-39.72906876,-15.92535686,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.83333333
AD,24607010.abf,-34.19575119,-21.98871803,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,15.91666667
AD,24607010.abf,-41.06220627,-16.0377903,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16
AD,24607010.abf,-40.98189545,-15.34712982,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.08333333
AD,24607010.abf,-17.34683418,-21.61929512,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.16666667
AD,24607010.abf,-38.36380768,-34.09134674,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.25
AD,24607010.abf,-42.70854568,-18.29448509,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.33333333
AD,24607010.abf,-38.78141785,-13.14665127,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.41666667
AD,24607010.abf,-37.72936249,-16.36705971,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.5
AD,24607010.abf,-36.89414597,-14.31113815,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.58333333
AD,24607010.abf,-37.78557968,-17.03362656,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.66666667
AD,24607010.abf,-20.67164421,-23.11305046,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.75
AD,24607010.abf,-30.50151634,-15.85307884,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.83333333
AD,24607010.abf,-35.38432693,-25.61870384,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,16.91666667
AD,24607010.abf,-24.67105293,-26.50210762,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17
AD,24607010.abf,-23.49853516,-16.17431641,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.08333333
AD,24607010.abf,-52.80344009,-13.74094105,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.16666667
AD,24607010.abf,-31.60175514,-17.5636692,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.25
AD,24607010.abf,-49.09314728,-14.91345882,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.33333333
AD,24607010.abf,-32.14785767,-16.88907051,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.41666667
AD,24607010.abf,-27.63446999,-16.64814186,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.5
AD,24607010.abf,-34.85428619,-22.64725494,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.58333333
AD,24607010.abf,-23.52262878,-21.6915741,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.66666667
AD,24607010.abf,-48.27399063,-13.48395061,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.75
AD,24607010.abf,-46.16185379,-15.03392315,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.83333333
AD,24607010.abf,-38.90991211,-13.88549805,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,17.91666667
AD,24607010.abf,-24.35784531,-16.42327499,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18
AD,24607010.abf,-46.70795822,-14.96967506,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.08333333
AD,24607010.abf,-28.26088333,-18.49525833,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.16666667
AD,24607010.abf,-35.56904221,-18.47919655,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.25
AD,24607010.abf,-36.04286575,-17.12196732,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.33333333
AD,24607010.abf,-31.61781693,-13.30727005,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.41666667
AD,24607010.abf,-23.81977272,-14.05414772,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.5
AD,24607010.abf,-31.04762077,-15.17847919,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.58333333
AD,24607010.abf,-42.34715652,-15.49168682,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.66666667
AD,24607010.abf,-46.7240181,-28.41347122,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.75
AD,24607010.abf,-22.71953392,-12.95390892,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.83333333
AD,24607010.abf,-31.89086914,-14.19067383,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,18.91666667
AD,24607010.abf,-43.59998322,-16.74451256,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19
AD,24607010.abf,-38.29153061,-13.26711559,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.08333333
AD,24607010.abf,-40.83733749,-16.42327499,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.16666667
AD,24607010.abf,-32.38075638,-13.45985794,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.25
AD,24607010.abf,-30.72638321,-24.62286758,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.33333333
AD,24607010.abf,-28.50984192,-25.45808411,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.41666667
AD,24607010.abf,-30.98337364,-16.9452877,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.5
AD,24607010.abf,-32.62971497,-26.52619934,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.58333333
AD,24607010.abf,-25.30549622,-13.70881748,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.66666667
AD,24607010.abf,-43.71241379,-14.41553974,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.75
AD,24607010.abf,-37.84982681,-17.70822716,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.83333333
AD,24607010.abf,-28.99973106,-12.52023792,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,19.91666667
AD,24607011.abf,-34.46879959,-8.834035873,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20
AD,24607011.abf,-33.57736588,-14.65646839,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.08333333
AD,24607011.abf,-30.24452591,-21.08925247,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.16666667
AD,24607011.abf,-30.22846413,-14.96967506,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.25
AD,24607011.abf,-28.96760559,-13.70881748,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.33333333
AD,24607011.abf,-43.4634552,-20.27009583,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.41666667
AD,24607011.abf,-37.56071472,-13.75700283,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.5
AD,24607011.abf,-32.67790222,-13.14665127,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.58333333
AD,24607011.abf,-30.34892845,-21.80400658,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.66666667
AD,24607011.abf,-38.08272552,-13.05831146,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.75
AD,24607011.abf,-25.610672,-12.79329014,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.83333333
AD,24607011.abf,-35.00687408,-23.4101944,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,20.91666667
AD,24607011.abf,-33.61752319,-19.57943535,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21
AD,24607011.abf,-33.92269897,-19.88461113,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.08333333
AD,24607011.abf,-34.6615448,-12.6888876,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.16666667
AD,24607011.abf,-49.51878738,-23.88401985,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.25
AD,24607011.abf,-34.10741043,-23.1210804,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.33333333
AD,24607011.abf,-50.17732239,-16.60798645,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.41666667
AD,24607011.abf,-31.18414688,-24.47027969,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.5
AD,24607011.abf,-35.55297852,-14.19067383,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.58333333
AD,24607011.abf,-29.37718391,-15.33909893,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.66666667
AD,24607011.abf,-23.24154472,-22.63119316,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.75
AD,24607011.abf,-34.22787476,-15.91732597,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.83333333
AD,24607011.abf,-36.78974533,-12.98603249,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,21.91666667
AD,24607011.abf,-33.10354233,-14.18264294,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22
AD,24607011.abf,-25.9961586,-14.39947796,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.08333333
AD,24607011.abf,-32.75017929,-18.71209335,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.16666667
AD,24607011.abf,-29.12019348,-15.69246006,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.25
AD,24607011.abf,-42.13835144,-12.84147549,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.33333333
AD,24607011.abf,-25.08866119,-18.37479401,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.41666667
AD,24607011.abf,-39.62466431,-7.886384487,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.5
AD,24607011.abf,-33.31234741,-15.61215019,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.58333333
AD,24607011.abf,-15.13029385,-17.57170105,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.66666667
AD,24607011.abf,-35.23173904,-12.64873314,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.75
AD,24607011.abf,-33.57736588,-21.9806881,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.83333333
AD,24607011.abf,-40.96583176,-19.60352898,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,22.91666667
AD,24607011.abf,-36.42835236,-16.89710045,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,23
AD,24607011.abf,-32.26029205,-12.11869049,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,23.08333333
AD,24607011.abf,-22.36617279,-13.82125092,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,23.16666667
AD,24607011.abf,-37.40812683,-14.82511806,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,23.25
AD,24607011.abf,-37.40812683,-14.82511806,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,23.33333333
AD,24607011.abf,-32.30044556,-21.9244709,2.2.1,Female,249.57,447.5,37,2,Glutamate,Control,1,23.41666667
